key,val
155511061.0167772162.06014.080.0,s40-eth1
2099717902.0167772162.06015.080.0,s37-eth1
2039094241.0167772162.06016.080.0,s38-eth1
1088608788.0167772162.06017.080.0,s39-eth1
781397780.0167772162.06018.080.0,s40-eth1
1564971531.0167772162.06019.080.0,s37-eth1
772460002.0167772162.06020.080.0,s38-eth1
1505701446.0167772162.06021.080.0,s39-eth1
3088760610.0167772162.06022.080.0,s40-eth1
2497762752.0167772162.06023.080.0,s37-eth1
67059335.0167772162.06024.080.0,s38-eth1
2806333133.0167772162.06025.080.0,s39-eth1
3087964847.0167772162.06026.080.0,s40-eth1
3090961324.0167772162.06027.080.0,s37-eth1
3573853105.0167772162.06028.080.0,s38-eth1
456968251.0167772162.06029.080.0,s39-eth1
2208786617.0167772162.06030.080.0,s40-eth1
316460488.0167772162.06031.080.0,s37-eth1
4285042989.0167772162.06032.080.0,s38-eth1
3143932900.0167772162.06033.080.0,s39-eth1
1000162530.0167772162.06034.080.0,s40-eth1
2203568287.02887326443.064868.0443.0,s37-eth1
2203534293.02887326172.041528.0443.0,s38-eth1
2529046308.02747024162.060934.05555.0,s39-eth1
2887326178.02203482293.0443.052443.0,s40-eth1
2529070520.03698792201.080.062872.0,s37-eth1
2529070520.03698792201.080.063094.0,s38-eth1
3389795350.0307211200.050764.0443.0,s39-eth1
2736674284.0520180411.065033.0443.0,s40-eth1
3389795842.0390699635.063323.080.0,s37-eth1
3389795842.01745882557.049602.0443.0,s38-eth1
3389795842.0917882316.053338.04140.0,s39-eth1
3389795842.03221329567.057200.0443.0,s40-eth1
3389795842.0287143892.052844.080.0,s37-eth1
2529070520.03698792201.080.062075.0,s38-eth1
2246382302.0400216344.042711.0443.0,s39-eth1
2203539081.02887326162.051443.0443.0,s40-eth1
2529098652.03734331805.021.056438.0,s37-eth1
2529070520.03698792201.080.062067.0,s38-eth1
3389795842.0600374882.061863.080.0,s39-eth1
3389795842.0875723481.059590.013560.0,s40-eth1
3417081683.02730667609.049764.0443.0,s37-eth1
3417079829.0291877585.019151.0443.0,s38-eth1
3389795842.0287143892.052845.080.0,s39-eth1
2529099145.03404930238.039082.053.0,s40-eth1
2529098652.01743826810.080.060985.0,s37-eth1
2203549610.01256344829.064060.05222.0,s38-eth1
3389795842.01898693203.059579.080.0,s39-eth1
2529059191.02535299951.058959.0443.0,s40-eth1
3389795842.01256366377.049365.0443.0,s37-eth1
2529052958.01742071150.056572.0443.0,s38-eth1
2529098652.03031773411.080.051495.0,s39-eth1
2529098652.0610898724.0443.061825.0,s40-eth1
2529098652.03417009086.080.054023.0,s37-eth1
3629795802.02203462685.0443.061165.0,s38-eth1
2529070520.03659724275.080.060266.0,s39-eth1
2203567771.01256343665.061508.05222.0,s40-eth1
2203521424.02887326000.062639.0443.0,s37-eth1
2203520518.0599988086.0993.050388.0,s38-eth1
2736678765.01816746563.049789.05228.0,s39-eth1
2736670927.0520180411.051245.0443.0,s40-eth1
2529098652.03734331805.057124.055226.0,s37-eth1
2203520435.0598054837.054502.0443.0,s38-eth1
2246429289.03391835922.044493.080.0,s39-eth1
2246378848.01790010107.0143.052850.0,s40-eth1
2048344580.03417081029.062991.0443.0,s37-eth1
2246429289.03391835922.044543.080.0,s38-eth1
3629795802.02203470768.0443.063184.0,s39-eth1
2246429289.03391835922.044544.080.0,s40-eth1
2887326830.02203470725.0443.053150.0,s37-eth1
2736678651.0520180414.040543.0443.0,s38-eth1
2887326794.02203464358.0443.053877.0,s39-eth1
2529098652.02106732471.080.034084.0,s40-eth1
3629795818.02529074508.0443.065525.0,s37-eth1
2887326817.02203470725.0443.053147.0,s38-eth1
2887326817.02203470725.0443.053148.0,s39-eth1
2529098652.01877170499.080.042614.0,s40-eth1
2887325788.02203500830.0443.063454.0,s37-eth1
3389795842.0390961516.060638.0443.0,s38-eth1
2736678505.0520180414.062102.0443.0,s39-eth1
3417081375.02577640681.044397.01883.0,s40-eth1
3389795842.0242687447.059587.0443.0,s37-eth1
3389795842.03629795818.059585.0443.0,s38-eth1
2887372523.02203477399.0443.051352.0,s39-eth1
2203520518.0599988086.0993.050380.0,s40-eth1
2247453276.03391234114.050778.0443.0,s37-eth1
3389443444.0906571258.08543.0443.0,s38-eth1
3389443444.0920196511.020278.0443.0,s39-eth1
2529098652.03031773411.0443.032295.0,s40-eth1
3389796007.02887326000.038760.0443.0,s37-eth1
2529098652.03057654324.080.053583.0,s38-eth1
2203526609.01826466119.062752.0443.0,s39-eth1
3389795842.02918461209.064117.0443.0,s40-eth1
2246429289.03391835922.044545.080.0,s37-eth1
3389796007.0520180411.052352.0443.0,s38-eth1
2529098911.0389920314.07325.0443.0,s39-eth1
2246429289.03391835922.044546.080.0,s40-eth1
2529046712.0219166854.051104.0443.0,s37-eth1
2203520518.0603965105.0993.043897.0,s38-eth1
2246429289.03391835922.044547.080.0,s39-eth1
2529098652.03031762437.080.013265.0,s40-eth1
2736690698.0219177248.059209.080.0,s37-eth1
2246409707.01800245107.060511.0443.0,s38-eth1
2529098652.02573408108.080.049448.0,s39-eth1
2529098652.0238588164.080.014549.0,s40-eth1
2203533460.01076256014.052691.05222.0,s37-eth1
3389796007.01816746623.053044.0443.0,s38-eth1
2887326436.02203477399.0443.059842.0,s39-eth1
2529098652.03743097482.080.061323.0,s40-eth1
3389795842.01747495536.057671.0443.0,s37-eth1
3389795842.0520180414.057669.0443.0,s38-eth1
2246394387.01256384626.027972.0443.0,s39-eth1
2736658283.01256336477.063100.0443.0,s40-eth1
2203557557.0768618142.062092.0443.0,s37-eth1
2736678505.0286806318.062101.0443.0,s38-eth1
2203533444.03354354522.057768.0443.0,s39-eth1
3389795842.0597973804.059584.0443.0,s40-eth1
3389795842.01747491786.059582.0443.0,s37-eth1
2203539410.03417029967.080.059842.0,s38-eth1
3389795842.02887326000.059589.0443.0,s39-eth1
3389795842.02887326452.059588.0443.0,s40-eth1
3389795842.02887326821.059590.0443.0,s37-eth1
3389443395.03054700325.062944.0443.0,s38-eth1
2529070520.03698792201.080.062338.0,s39-eth1
2529098652.01941188906.080.050036.0,s40-eth1
2529070520.03698792201.080.061955.0,s37-eth1
2529070520.03698792201.080.061931.0,s38-eth1
2529098652.01704133661.080.055386.0,s39-eth1
2574143265.02529089207.051795.08014.0,s40-eth1
2529070520.03659724275.080.060269.0,s37-eth1
2203520518.0603794546.0993.061474.0,s38-eth1
2246410065.0597931118.062140.0443.0,s39-eth1
2529074351.02646194354.058281.0443.0,s40-eth1
3417083698.01069593070.08333.037650.0,s37-eth1
2736678505.0286806310.062104.0443.0,s38-eth1
2887326190.02203465625.0443.054025.0,s39-eth1
3031773411.02529097956.017520.022.0,s40-eth1
3417083698.01595022570.058986.08333.0,s37-eth1
1546259623.0167772162.013128.080.0,s38-eth1
3541744808.0167772162.013129.080.0,s39-eth1
2944100681.0167772162.013130.080.0,s40-eth1
3893754939.0167772162.013131.080.0,s37-eth1
2204033630.0167772162.013132.080.0,s38-eth1
3218467653.0167772162.013133.080.0,s39-eth1
3161556728.0167772162.013134.080.0,s40-eth1
1003129707.0167772162.013135.080.0,s37-eth1
3788204178.0167772162.013136.080.0,s38-eth1
4253714343.0167772162.013137.080.0,s39-eth1
4104603564.0167772162.013138.080.0,s40-eth1
458861886.0167772162.013139.080.0,s37-eth1
363803815.0167772162.013140.080.0,s38-eth1
2442808802.0167772162.013141.080.0,s39-eth1
4026842719.0167772162.013142.080.0,s40-eth1
568955497.0167772162.013143.080.0,s37-eth1
3871040750.0167772162.013144.080.0,s38-eth1
3231411017.0167772162.013145.080.0,s39-eth1
3163744637.0167772162.013146.080.0,s40-eth1
369365661.0167772162.013147.080.0,s37-eth1
2823060239.0167772162.013148.080.0,s38-eth1
1196981109.0167772162.013149.080.0,s39-eth1
1880795876.0167772162.013150.080.0,s40-eth1
2073733197.0167772162.013151.080.0,s37-eth1
2449751822.0167772162.013152.080.0,s38-eth1
3403923460.0167772162.013153.080.0,s39-eth1
1465782878.0167772162.013154.080.0,s40-eth1
1676599528.0167772162.013155.080.0,s37-eth1
4150614000.0167772162.013156.080.0,s38-eth1
3776188997.0167772162.013157.080.0,s39-eth1
1894669994.0167772162.013158.080.0,s40-eth1
3890828453.0167772162.013159.080.0,s37-eth1
4244736612.0167772162.013160.080.0,s38-eth1
3991531076.0167772162.013161.080.0,s39-eth1
1125841116.0167772162.013162.080.0,s40-eth1
3219898332.0167772162.013163.080.0,s37-eth1
4144618542.0167772162.013164.080.0,s38-eth1
437141587.0167772162.013165.080.0,s39-eth1
3980840214.0167772162.013166.080.0,s40-eth1
1895799324.0167772162.013167.080.0,s37-eth1
4103411195.0167772162.013168.080.0,s38-eth1
3875350365.0167772162.013169.080.0,s39-eth1
1989363550.0167772162.013170.080.0,s40-eth1
3210346288.0167772162.013171.080.0,s37-eth1
3269843972.0167772162.013172.080.0,s38-eth1
3132145899.0167772162.013173.080.0,s39-eth1
2651032722.0167772162.013174.080.0,s40-eth1
1766452003.0167772162.013175.080.0,s37-eth1
666508459.0167772162.013176.080.0,s38-eth1
1772447002.0167772162.013177.080.0,s39-eth1
2813394253.0167772162.013178.080.0,s40-eth1
1885611818.0167772162.013179.080.0,s37-eth1
3986827074.0167772162.013180.080.0,s38-eth1
708975454.0167772162.013181.080.0,s39-eth1
162589605.0167772162.013182.080.0,s40-eth1
1207770206.0167772162.013183.080.0,s37-eth1
4249135283.0167772162.013184.080.0,s38-eth1
167713324.0167772162.013185.080.0,s39-eth1
3808284359.0167772162.013186.080.0,s40-eth1
720430805.0167772162.013187.080.0,s37-eth1
4251475944.0167772162.013188.080.0,s38-eth1
4037739547.0167772162.013189.080.0,s39-eth1
3019335167.0167772162.013190.080.0,s40-eth1
2470936816.0167772162.013191.080.0,s37-eth1
3187529820.0167772162.013192.080.0,s38-eth1
3987992618.0167772162.013193.080.0,s39-eth1
2861294982.0167772162.013194.080.0,s40-eth1
1589198562.0167772162.013195.080.0,s37-eth1
1326428075.0167772162.013196.080.0,s38-eth1
2460950986.0167772162.013197.080.0,s39-eth1
2833355720.0167772162.013198.080.0,s40-eth1
4250396669.0167772162.013199.080.0,s37-eth1
382443862.0167772162.013200.080.0,s38-eth1
2343242675.0167772162.013201.080.0,s39-eth1
1040818914.0167772162.013202.080.0,s40-eth1
3804217396.0167772162.013203.080.0,s37-eth1
2459649622.0167772162.013204.080.0,s38-eth1
2492688778.0167772162.013205.080.0,s39-eth1
2821171982.0167772162.013206.080.0,s40-eth1
2498271889.0167772162.013207.080.0,s37-eth1
2777090343.0167772162.013208.080.0,s38-eth1
1897264139.0167772162.013209.080.0,s39-eth1
3672237184.0167772162.013210.080.0,s40-eth1
3417510786.0167772162.013211.080.0,s37-eth1
1393201769.0167772162.013212.080.0,s38-eth1
3019895878.0167772162.013213.080.0,s39-eth1
2112581636.0167772162.013214.080.0,s40-eth1
362913284.0167772162.013215.080.0,s37-eth1
3459158570.0167772162.013216.080.0,s38-eth1
992742613.0167772162.013217.080.0,s39-eth1
202718764.0167772162.013218.080.0,s40-eth1
468058428.0167772162.013219.080.0,s37-eth1
1630425877.0167772162.013220.080.0,s38-eth1
3311926758.0167772162.013221.080.0,s39-eth1
1151158075.0167772162.013222.080.0,s40-eth1
4247226212.0167772162.013223.080.0,s37-eth1
2613731029.0167772162.013224.080.0,s38-eth1
2115757359.0167772162.013225.080.0,s39-eth1
2714407851.0167772162.013226.080.0,s40-eth1
4089033600.0167772162.013227.080.0,s37-eth1
3162064026.0167772162.013228.080.0,s38-eth1
1880209525.0167772162.013229.080.0,s39-eth1
3819642666.0167772162.013230.080.0,s40-eth1
2452267281.0167772162.013231.080.0,s37-eth1
1580813733.0167772162.013232.080.0,s38-eth1
1761577543.0167772162.013233.080.0,s39-eth1
346163603.0167772162.013234.080.0,s40-eth1
2856079272.0167772162.013235.080.0,s37-eth1
1579248457.0167772162.013236.080.0,s38-eth1
250211866.0167772162.013237.080.0,s39-eth1
2616953717.0167772162.013238.080.0,s40-eth1
1640702631.0167772162.013239.080.0,s37-eth1
78858749.0167772162.013240.080.0,s38-eth1
1762223241.0167772162.013241.080.0,s39-eth1
1173200619.0167772162.013242.080.0,s40-eth1
1055306493.0167772162.013243.080.0,s37-eth1
3705859051.0167772162.013244.080.0,s38-eth1
4255618030.0167772162.013245.080.0,s39-eth1
1972159949.0167772162.013246.080.0,s40-eth1
3344828932.0167772162.013247.080.0,s37-eth1
2611026925.0167772162.013248.080.0,s38-eth1
3115444363.0167772162.013249.080.0,s39-eth1
2859025116.0167772162.013250.080.0,s40-eth1
3267080964.0167772162.013251.080.0,s37-eth1
3995869547.0167772162.013252.080.0,s38-eth1
4294739559.0167772162.013253.080.0,s39-eth1
3865535716.0167772162.013254.080.0,s40-eth1
1741337412.0167772162.013255.080.0,s37-eth1
1155681683.0167772162.013256.080.0,s38-eth1
1119619504.0167772162.013257.080.0,s39-eth1
3166398803.0167772162.013258.080.0,s40-eth1
461230936.0167772162.013259.080.0,s37-eth1
3954805581.0167772162.013260.080.0,s38-eth1
243763757.0167772162.013261.080.0,s39-eth1
1739262881.0167772162.013262.080.0,s40-eth1
2178721562.0167772162.013263.080.0,s37-eth1
205851107.0167772162.013264.080.0,s38-eth1
2982681535.0167772162.013265.080.0,s39-eth1
364483212.0167772162.013266.080.0,s40-eth1
2814090632.0167772162.013267.080.0,s37-eth1
2157177318.0167772162.013268.080.0,s38-eth1
24671735.0167772162.013269.080.0,s39-eth1
380148637.0167772162.013270.080.0,s40-eth1
3454447495.0167772162.013271.080.0,s37-eth1
2305014852.0167772162.013272.080.0,s38-eth1
882751704.0167772162.013273.080.0,s39-eth1
2984333276.0167772162.013274.080.0,s40-eth1
3820931900.0167772162.013275.080.0,s37-eth1
3142792263.0167772162.013276.080.0,s38-eth1
1107987013.0167772162.013277.080.0,s39-eth1
60710210.0167772162.013278.080.0,s40-eth1
68537109.0167772162.013279.080.0,s37-eth1
2861287609.0167772162.013280.080.0,s38-eth1
4251565517.0167772162.013281.080.0,s39-eth1
2075740104.0167772162.013282.080.0,s40-eth1
4089080190.0167772162.013283.080.0,s37-eth1
3871880371.0167772162.013284.080.0,s38-eth1
2828158953.0167772162.013285.080.0,s39-eth1
3879637993.0167772162.013286.080.0,s40-eth1
2461943579.0167772162.013287.080.0,s37-eth1
384559239.0167772162.013288.080.0,s38-eth1
67741699.0167772162.013289.080.0,s39-eth1
669556473.0167772162.013290.080.0,s40-eth1
4269316797.0167772162.013291.080.0,s37-eth1
1166070561.0167772162.013292.080.0,s38-eth1
3792441946.0167772162.013293.080.0,s39-eth1
1402644286.0167772162.013294.080.0,s40-eth1
4276815085.0167772162.013295.080.0,s37-eth1
2283097597.0167772162.013296.080.0,s38-eth1
2642918517.0167772162.013297.080.0,s39-eth1
205485323.0167772162.013298.080.0,s40-eth1
1158552329.0167772162.013299.080.0,s37-eth1
4003571944.0167772162.013300.080.0,s38-eth1
655162712.0167772162.013301.080.0,s39-eth1
1206279784.0167772162.013302.080.0,s40-eth1
602018637.0167772162.013303.080.0,s37-eth1
1890010530.0167772162.013304.080.0,s38-eth1
2039616956.0167772162.013305.080.0,s39-eth1
61299361.0167772162.013306.080.0,s40-eth1
4160163653.0167772162.013307.080.0,s37-eth1
1114965010.0167772162.013308.080.0,s38-eth1
257600704.0167772162.013309.080.0,s39-eth1
2822687527.0167772162.013310.080.0,s40-eth1
1749896638.0167772162.013311.080.0,s37-eth1
356392705.0167772162.013312.080.0,s38-eth1
1768537927.0167772162.013313.080.0,s39-eth1
1765861338.0167772162.013314.080.0,s40-eth1
2825128376.0167772162.013315.080.0,s37-eth1
2996728304.0167772162.013316.080.0,s38-eth1
2189622685.0167772162.013317.080.0,s39-eth1
3200189658.0167772162.013318.080.0,s40-eth1
1424818498.0167772162.013319.080.0,s37-eth1
2253864166.0167772162.013320.080.0,s38-eth1
1488511791.0167772162.013321.080.0,s39-eth1
803626692.0167772162.013322.080.0,s40-eth1
716873072.0167772162.013323.080.0,s37-eth1
2606214123.0167772162.013324.080.0,s38-eth1
2467690467.0167772162.013325.080.0,s39-eth1
3198052351.0167772162.013326.080.0,s40-eth1
2452587273.0167772162.013327.080.0,s37-eth1
2887326816.02203470768.0443.064589.0,s38-eth1
2203526603.01256372743.054374.0443.0,s39-eth1
2246408836.02887325982.063530.0443.0,s40-eth1
2736658400.0920355460.052112.0443.0,s37-eth1
2529098652.02096751887.0443.050622.0,s38-eth1
2736691033.02535283439.062199.0443.0,s39-eth1
3389795842.01026402408.049819.0443.0,s40-eth1
2736691033.02535283439.062196.0443.0,s37-eth1
2887325982.02203470768.0443.064609.0,s38-eth1
3389795842.01747489745.056631.0443.0,s39-eth1
3389795842.0875695439.049230.04140.0,s40-eth1
2529052958.03390510753.056571.0443.0,s37-eth1
2529098652.03743172608.080.052897.0,s38-eth1
2246405465.0603614509.050233.0443.0,s39-eth1
2203520518.0603965157.0993.015068.0,s40-eth1
2203546318.02887326169.063315.0443.0,s37-eth1
2736678442.0885041568.050045.0443.0,s38-eth1
2529098652.02026341019.080.040368.0,s39-eth1
3389795842.0298459604.051502.0443.0,s40-eth1
2043261137.03417081966.048162.080.0,s37-eth1
3419667748.03404929881.020517.053.0,s38-eth1
2529051247.03391290838.057541.0443.0,s39-eth1
2736656128.01752160818.053578.0443.0,s40-eth1
3629795802.02203470768.0443.052280.0,s37-eth1
2529098652.02943371087.0443.051335.0,s38-eth1
2160955615.03417081029.060648.0443.0,s39-eth1
3417080275.0885618280.056638.0443.0,s40-eth1
2247452458.03390521636.044359.080.0,s37-eth1
3629795804.02203507766.0443.057464.0,s38-eth1
2247452458.03390521636.048875.080.0,s39-eth1
2529098652.03757248878.080.021560.0,s40-eth1
2246409741.01760948061.050064.04070.0,s37-eth1
3389795842.0286810290.051904.0443.0,s38-eth1
2529098652.03757248878.080.021562.0,s39-eth1
3031773411.02529098652.048448.0443.0,s40-eth1
2203537321.01760947867.050183.0443.0,s37-eth1
620072965.02529098652.056852.021.0,s38-eth1
620072965.02529098652.056854.021.0,s39-eth1
2246378752.0219712866.051822.0443.0,s40-eth1
2203533492.03533754265.064282.080.0,s37-eth1
2529098652.02058725597.080.052018.0,s38-eth1
3389795842.03410485638.064433.0443.0,s39-eth1
3031773411.02529098652.018022.0443.0,s40-eth1
2246429289.03629801189.060439.0443.0,s37-eth1
3389795842.02918461222.058840.0443.0,s38-eth1
2246429289.02887326830.055814.0443.0,s39-eth1
3389795842.01256384600.055758.0443.0,s40-eth1
3389795842.02918461222.058838.0443.0,s37-eth1
3389795842.01076255868.049220.05228.0,s38-eth1
2203520870.01816743595.053432.025.0,s39-eth1
3389795842.0920071334.059591.0443.0,s40-eth1
2736657508.02535283439.064455.0443.0,s37-eth1
2203520842.01076256090.034056.025.0,s38-eth1
3698556663.02529098506.054581.08000.0,s39-eth1
2203553662.01256384626.059676.0443.0,s40-eth1
3389795842.02918461250.051220.0443.0,s37-eth1
3629795801.02203470768.0443.051867.0,s38-eth1
2529074508.03629795818.065525.0443.0,s39-eth1
2529098652.03748078881.0443.018229.0,s40-eth1
2736667345.03629795738.059362.080.0,s37-eth1
3389795842.01256367686.049653.0443.0,s38-eth1
2203528135.01256384626.061473.0443.0,s39-eth1
2203533445.02887326162.061022.0443.0,s40-eth1
2203534190.03536225772.080.063914.0,s37-eth1
2203533503.0597973804.061284.080.0,s38-eth1
2887326830.02203488849.0443.063620.0,s39-eth1
1364084573.03389450001.056932.037658.0,s40-eth1
3389795842.0219213586.062190.0443.0,s37-eth1
2203538714.02887326821.063066.0443.0,s38-eth1
2529074559.03402571741.054999.0443.0,s39-eth1
2887326827.02203480178.0443.01076.0,s40-eth1
2529050888.02887326785.056993.0443.0,s37-eth1
3389795842.0294107554.064007.0443.0,s38-eth1
3389795842.01256336470.063955.0443.0,s39-eth1
2203520518.0603794546.0993.061472.0,s40-eth1
3417081966.02043261137.080.048162.0,s37-eth1
2529074998.0790954796.054573.08080.0,s38-eth1
2887326785.02529050888.0443.056993.0,s39-eth1
3389795842.01816746625.049435.05222.0,s40-eth1
3389795842.01747488471.052846.080.0,s37-eth1
208264347.0167772162.015143.080.0,s38-eth1
2863613835.0167772162.015144.080.0,s39-eth1
2098985976.0167772162.015145.080.0,s40-eth1
1464305520.0167772162.015146.080.0,s37-eth1
58745963.0167772162.015147.080.0,s38-eth1
2464326974.0167772162.015148.080.0,s39-eth1
1741394882.0167772162.015149.080.0,s40-eth1
2877953348.0167772162.015150.080.0,s37-eth1
1733619294.0167772162.015151.080.0,s38-eth1
4287383422.0167772162.015152.080.0,s39-eth1
2460858840.0167772162.015153.080.0,s40-eth1
1194953505.0167772162.015154.080.0,s37-eth1
475873852.0167772162.015155.080.0,s38-eth1
2106738685.0167772162.015156.080.0,s39-eth1
445255267.0167772162.015157.080.0,s40-eth1
1601821949.0167772162.015158.080.0,s37-eth1
3725844570.0167772162.015159.080.0,s38-eth1
4231283275.0167772162.015160.080.0,s39-eth1
3370690313.0167772162.015161.080.0,s40-eth1
1202538329.0167772162.015162.080.0,s37-eth1
2587102047.0167772162.015163.080.0,s38-eth1
3798446817.0167772162.015164.080.0,s39-eth1
2257840578.0167772162.015165.080.0,s40-eth1
3824944207.0167772162.015166.080.0,s37-eth1
3224636260.0167772162.015167.080.0,s38-eth1
1569166718.0167772162.015168.080.0,s39-eth1
1592645838.0167772162.015169.080.0,s40-eth1
2286769752.0167772162.015170.080.0,s37-eth1
3345590343.0167772162.015171.080.0,s38-eth1
339872033.0167772162.015172.080.0,s39-eth1
1757162982.0167772162.015173.080.0,s40-eth1
2476666514.0167772162.015174.080.0,s37-eth1
2877832929.0167772162.015175.080.0,s38-eth1
3695592732.0167772162.015176.080.0,s39-eth1
3110168876.0167772162.015177.080.0,s40-eth1
2467036541.0167772162.015178.080.0,s37-eth1
1593293248.0167772162.015179.080.0,s38-eth1
2483635980.0167772162.015180.080.0,s39-eth1
2734516635.0167772162.015181.080.0,s40-eth1
2818353126.0167772162.015182.080.0,s37-eth1
2600794010.0167772162.015183.080.0,s38-eth1
1147644756.0167772162.015184.080.0,s39-eth1
2301276181.0167772162.015185.080.0,s40-eth1
3999191878.0167772162.015186.080.0,s37-eth1
1196381067.0167772162.015187.080.0,s38-eth1
1546558338.0167772162.015188.080.0,s39-eth1
3360915120.0167772162.015189.080.0,s40-eth1
3799618248.0167772162.015190.080.0,s37-eth1
2978665303.0167772162.015191.080.0,s38-eth1
560906189.0167772162.015192.080.0,s39-eth1
2459063401.0167772162.015193.080.0,s40-eth1
3222639607.0167772162.015194.080.0,s37-eth1
3815202605.0167772162.015195.080.0,s38-eth1
1147075950.0167772162.015196.080.0,s39-eth1
4284376148.0167772162.015197.080.0,s40-eth1
4082613294.0167772162.015198.080.0,s37-eth1
3401470867.0167772162.015199.080.0,s38-eth1
1985878852.0167772162.015200.080.0,s39-eth1
442782491.0167772162.015201.080.0,s40-eth1
3162532679.0167772162.015202.080.0,s37-eth1
2449782995.0167772162.015203.080.0,s38-eth1
2997816085.0167772162.015204.080.0,s39-eth1
3366808061.0167772162.015205.080.0,s40-eth1
3098382669.0167772162.015206.080.0,s37-eth1
4185625383.0167772162.015207.080.0,s38-eth1
1401120100.0167772162.015208.080.0,s39-eth1
1482957077.0167772162.015209.080.0,s40-eth1
568461667.0167772162.015210.080.0,s37-eth1
436862766.0167772162.015211.080.0,s38-eth1
1580985784.0167772162.015212.080.0,s39-eth1
2459680941.0167772162.015213.080.0,s40-eth1
4256275817.0167772162.015214.080.0,s37-eth1
1404998281.0167772162.015215.080.0,s38-eth1
1905417885.0167772162.015216.080.0,s39-eth1
2733457071.0167772162.015217.080.0,s40-eth1
2884900230.0167772162.015218.080.0,s37-eth1
532821058.0167772162.015219.080.0,s38-eth1
3997655467.0167772162.015220.080.0,s39-eth1
2884178709.0167772162.015221.080.0,s40-eth1
2969091053.0167772162.015222.080.0,s37-eth1
3832140564.0167772162.015223.080.0,s38-eth1
2448270079.0167772162.015224.080.0,s39-eth1
1193452990.0167772162.015225.080.0,s40-eth1
1195054521.0167772162.015226.080.0,s37-eth1
4155171363.0167772162.015227.080.0,s38-eth1
2589190565.0167772162.015228.080.0,s39-eth1
75338990.0167772162.015229.080.0,s40-eth1
2064367003.0167772162.015230.080.0,s37-eth1
2325834011.0167772162.015231.080.0,s38-eth1
3012725478.0167772162.015232.080.0,s39-eth1
368788735.0167772162.015233.080.0,s40-eth1
466470748.0167772162.015234.080.0,s37-eth1
2454129595.0167772162.015235.080.0,s38-eth1
1575330223.0167772162.015236.080.0,s39-eth1
669964975.0167772162.015237.080.0,s40-eth1
1300290721.0167772162.015238.080.0,s37-eth1
1294647145.0167772162.015239.080.0,s38-eth1
1753849540.0167772162.015240.080.0,s39-eth1
2156380109.0167772162.015241.080.0,s40-eth1
210185225.0167772162.015242.080.0,s37-eth1
3920355989.0167772162.015243.080.0,s38-eth1
216905883.0167772162.015244.080.0,s39-eth1
662777456.0167772162.015245.080.0,s40-eth1
3806559160.0167772162.015246.080.0,s37-eth1
3098570944.0167772162.015247.080.0,s38-eth1
1019982238.0167772162.015248.080.0,s39-eth1
580742104.0167772162.015249.080.0,s40-eth1
3792305001.0167772162.015250.080.0,s37-eth1
585977167.0167772162.015251.080.0,s38-eth1
1071418001.0167772162.015252.080.0,s39-eth1
713548592.0167772162.015253.080.0,s40-eth1
2967833746.0167772162.015254.080.0,s37-eth1
2351728887.0167772162.015255.080.0,s38-eth1
1577871194.0167772162.015256.080.0,s39-eth1
3405977163.0167772162.015257.080.0,s40-eth1
1174369630.0167772162.015258.080.0,s37-eth1
2868579362.0167772162.015259.080.0,s38-eth1
3904712318.0167772162.015260.080.0,s39-eth1
2667253395.0167772162.015261.080.0,s40-eth1
1174135635.0167772162.015262.080.0,s37-eth1
971014320.0167772162.015263.080.0,s38-eth1
1404597671.0167772162.015264.080.0,s39-eth1
1200384432.0167772162.015265.080.0,s40-eth1
3169757421.0167772162.015266.080.0,s37-eth1
1461086461.0167772162.015267.080.0,s38-eth1
3864854093.0167772162.015268.080.0,s39-eth1
1086518407.0167772162.015269.080.0,s40-eth1
199426421.0167772162.015270.080.0,s37-eth1
3259737873.0167772162.015271.080.0,s38-eth1
1888192185.0167772162.015272.080.0,s39-eth1
3007233095.0167772162.015273.080.0,s40-eth1
459495743.0167772162.015274.080.0,s37-eth1
245883659.0167772162.015275.080.0,s38-eth1
1679554489.0167772162.015276.080.0,s39-eth1
347275028.0167772162.015277.080.0,s40-eth1
2808716562.0167772162.015278.080.0,s37-eth1
3298630653.0167772162.015279.080.0,s38-eth1
3103318705.0167772162.015280.080.0,s39-eth1
1742916123.0167772162.015281.080.0,s40-eth1
3470309770.0167772162.015282.080.0,s37-eth1
1680708251.0167772162.015283.080.0,s38-eth1
330260067.0167772162.015284.080.0,s39-eth1
3994765274.0167772162.015285.080.0,s40-eth1
2156390630.0167772162.015286.080.0,s37-eth1
1497119515.0167772162.015287.080.0,s38-eth1
3365814151.0167772162.015288.080.0,s39-eth1
1685828414.0167772162.015289.080.0,s40-eth1
1186569903.0167772162.015290.080.0,s37-eth1
2261266683.0167772162.015291.080.0,s38-eth1
3186864142.0167772162.015292.080.0,s39-eth1
1136256650.0167772162.015293.080.0,s40-eth1
3768402498.0167772162.015294.080.0,s37-eth1
215779432.0167772162.015295.080.0,s38-eth1
2884438955.0167772162.015296.080.0,s39-eth1
2649605602.0167772162.015297.080.0,s40-eth1
204512958.0167772162.015298.080.0,s37-eth1
4043303207.0167772162.015299.080.0,s38-eth1
3946578983.0167772162.015300.080.0,s39-eth1
4187116516.0167772162.015301.080.0,s40-eth1
4161371133.0167772162.015302.080.0,s37-eth1
2106726115.0167772162.015303.080.0,s38-eth1
3818800132.0167772162.015304.080.0,s39-eth1
